Timestamp_us,Break,Sync,ID,Data,Checksum
6867929,,0x55,0xE9,,0xFF
6872937,,0x55,0xAD,,0x00
6887922,,0x55,0xCF,"0x0C,0xFE",0x25
6892942,,0x55,0x8E,"0x60,0x7F",0x91
6897919,,0x55,0xDD,"0x00,0xFC",0x25
6902945,,0x55,0x1F,"0x7D,0xC9,0x00,0x0C,0x00,0xC0,0xFF,0xFF",0xCC
6912960,,0x55,0x80,,0x00
6922942,,0x55,0x9C,"0x00,0x00,0x2B,0x10,0xE0,0xFF,0x3F,0x35",0xD2
6932927,,0x55,0x1F,"0x7D,0xC9,0x00,0x0C,0x00,0xC0,0xFF,0xFF",0xCC
6942950,,0x55,0x42,"0x00,0xFF",0xBD
6947945,,0x55,0xCA,"0xFC,0x7F",0xB8
6957942,,0x55,0x0D,"0x00,0x00",0xF2
6967922,,0x55,0xC1,"0x00,0x10,0x00,0xFF",0x2E
6977965,,0x55,0xB1,"0x8C,0x00",0xC1
6987937,,0x55,0xC4,"0x01,0xFF",0x3A
6997922,,0x55,0x1F,"0x7D,0xC9,0x00,0x0C,0x00,0xC0,0xFF,0xFF",0xCC
7007919,,0x55,0x6A,"0x24,0xA0,0x00,0x00,0x00,0xFF,0xFF,0xFF",0xD0
7017922,,0x55,0xE9,,0x00
7027934,,0x55,0x61,"0x20,0x44,0xFF,0xFF,0xFF,0xFF,0xFF,0xFF",0x3A
7037935,,0x55,0xCF,"0x0C,0xFE",0x25
7042929,,0x55,0x8E,"0x60,0x7F",0x91
7047952,,0x55,0xDD,"0x00,0xFC",0x25
7052927,,0x55,0x1F,"0x7D,0xC9,0x00,0x0C,0x00,0xC0,0xFF,0xFF",0xCC
7062929,,0x55,0x80,,0xFF
7067958,,0x55,0x32,"0x09,0x00",0xC4
7072926,,0x55,0x9C,"0x00,0x00,0x2B,0x10,0xE0,0xFF,0x3F,0x35",0xD2
7082937,,0x55,0x1F,"0x7D,0xC9,0x00,0x0C,0x00,0xC0,0xFF,0xFF",0xCC
7092945,,0x55,0x42,"0x00,0xFF",0xBD
7097937,,0x55,0xCA,"0xFC,0x7F",0xB8
7107914,,0x55,0x0D,"0x00,0x00",0xF2
7117937,,0x55,0xC1,"0x00,0x10,0x00,0xFF",0x2E
7127934,,0x55,0xB1,"0x8C,0x00",0xC1
7137935,,0x55,0xC4,"0x01,0xFF",0x3A
7147913,,0x55,0x1F,"0x7D,0xC9,0x00,0x0C,0x00,0xC0,0xFF,0xFF",0xCC
7157934,,0x55,0x6A,"0x24,0xA0,0x00,0x00,0x00,0xFF,0xFF,0xFF",0xD0
7167934,,0x55,0xE9,,0x00
7177952,,0x55,0x61,"0x20,0x44,0xFF,0xFF,0xFF,0xFF,0xFF,0xFF",0x3A
7187914,,0x55,0xCF,"0x0C,0xFE",0x25
7192945,,0x55,0x8E,"0x60,0x7F",0x91
7197937,,0x55,0xDD,"0x00,0xFC",0x25
7202960,,0x55,0x1F,"0x7D,0xC9,0x00,0x0C,0x00,0xC0,0xFF,0xFF",0xCC
7212945,,0x55,0x80,,0xFF
7217921,,0x55,0x32,"0x09,0x00",0xC4
7222937,,0x55,0x9C,"0x00,0x00,0x2B,0x10,0xE0,0xFF,0x3F,0x35",0xD2
7232945,,0x55,0x1F,"0x7D,0xC9,0x00,0x0C,0x00,0xC0,0xFF,0xFF",0xCC
7242945,,0x55,0x42,"0x00,0xFF",0xBD
7247927,,0x55,0xCA,"0xFC,0x7F",0xB8
7257922,,0x55,0x0D,"0x00,0x00",0xF2
7267952,,0x55,0xC1,"0x00,0x10,0x00,0xFF",0x2E
7278021,,0x55,0xB1,"0x8C,0x00",0xC1
7287952,,0x55,0xC4,"0x01,0xFF",0x3A
7297929,,0x55,0x1F,"0x7D,0xC9,0x00,0x0C,0x00,0xC0,0xFF,0xFF",0xCC
