Timestamp_us,Break,Sync,ID,Data,Checksum
3058740,,0x55,0x8E,"0x60,0x7F",0x91
3063745,,0x55,0xDD,"0x00,0xFC",0x25
3068745,,0x55,0x1F,"0x7E,0xC9,0x00,0x0C,0x00,0xC0,0xFF,0xFF",0xCB
3078740,,0x55,0x80,"0x80,0xFF",0xFE
3083786,,0x55,0x32,"0x09,0x00",0xC4
3088763,,0x55,0x9C,"0x00,0x00,0x2B,0x10,0xE0,0xFF,0x3F,0x35",0xD2
3098770,,0x55,0x1F,"0x7E,0xC9,0x00,0x0C,0x00,0xC0,0xFF,0xFF",0xCB
3108752,,0x55,0x42,"0x00,0xFF",0xBD
3113726,,0x55,0xCA,"0xFC,0x7F",0xB8
3123748,,0x55,0x0D,"0x00,0x00",0xF2
3133725,,0x55,0xC1,"0x00,0x10,0x00,0xFF",0x2E
3143729,,0x55,0xB1,"0x0C,0x00",0x42
3153725,,0x55,0xC4,,0x00
3173732,,0x55,0x6A,"0x24,0xA0,0x00,0x00,0x00,0xFF,0xFF,0xFF",0xD0
3183732,,0x55,0xE9,,0xFF
3188748,,0x55,0xAD,,0xFF
3193748,,0x55,0x61,"0x20,0x44,0xFF,0xFF,0xFF,0xFF,0xFF,0xFF",0x3A
3203732,,0x55,0xCF,"0x0C,0xFE",0x25
3208752,,0x55,0x8E,"0x60,0x7F",0x91
3213733,,0x55,0xDD,"0x00,0xFC",0x25
3218755,,0x55,0x1F,"0x7E,0xC9,0x00,0x0C,0x00,0xC0,0xFF,0xFF",0xCB
3228771,,0x55,0x80,"0xA0,0xFF",0xDE
3233824,,0x55,0x32,"0x09,0x00",0xC4
3238748,,0x55,0x9C,"0x00,0x00,0x2B,0x10,0xE0,0xFF,0x3F,0x35",0xD2
3248739,,0x55,0x1F,"0x7E,0xC9,0x00,0x0C,0x00,0xC0,0xFF,0xFF",0xCB
3258740,,0x55,0x42,"0x00,0xFF",0xBD
3263740,,0x55,0xCA,"0xFC,0x7F",0xB8
3273760,,0x55,0x0D,"0x00,0x00",0xF2
3283740,,0x55,0xC1,"0x00,0x10,0x00,0xFF",0x2E
3293763,,0x55,0xB1,"0x0C,0x00",0x42
3303725,,0x55,0xC4,,0x00
3323732,,0x55,0x6A,"0x24,0xA0,0x00,0x00,0x00,0xFF,0xFF,0xFF",0xD0
3333725,,0x55,0xE9,,0x00
3343732,,0x55,0x61,"0x20,0x44,0xFF,0xFF,0xFF,0xFF,0xFF,0xFF",0x3A
3353725,,0x55,0xCF,"0x0C,0xFE",0x25
3358745,,0x55,0x8E,"0x60,0x7F",0x91
3363732,,0x55,0xDD,"0x00,0xFC",0x25
3368748,,0x55,0x1F,"0x7E,0xC9,0x00,0x0C,0x00,0xC0,0xFF,0xFF",0xCB
3378770,,0x55,0x80,"0xA0,0xFF",0xDE
3383747,,0x55,0x32,"0x09,0x00",0xC4
3388839,,0x55,0x9C,"0x00,0x00,0x2B,0x10,0xE0,0xFF,0x3F,0x35",0xD2
3398763,,0x55,0x1F,"0x7E,0xC9,0x00,0x0C,0x00,0xC0,0xFF,0xFF",0xCB
3408755,,0x55,0x42,"0x00,0xFF",0xBD
3413732,,0x55,0xCA,"0xFC,0x7F",0xB8
3423725,,0x55,0x0D,"0x00,0x00",0xF2
3433725,,0x55,0xC1,"0x00,0x10,0x00,0xFF",0x2E
3443763,,0x55,0xB1,"0x0C,0x00",0x42
3453737,,0x55,0xC4,,0x00
3473755,,0x55,0x6A,"0x24,0xA0,0x00,0x00,0x00,0xFF,0xFF,0xFF",0xD0
3483763,,0x55,0xE9,,0x00
3493755,,0x55,0x61,"0x20,0x44,0xFF,0xFF,0xFF,0xFF,0xFF,0xFF",0x3A
3503725,,0x55,0xCF,"0x0C,0xFE",0x25
3508755,,0x55,0x8E,"0x60,0x7F",0x91
3513725,,0x55,0xDD,"0x00,0xFC",0x25
3518748,,0x55,0x1F,"0x7E,0xC9,0x00,0x0C,0x00,0xC0,0xFF,0xFF",0xCB
3528886,,0x55,0x80,"0x80,0xFF",0xFE
3533748,,0x55,0x32,"0x09,0x00",0xC4
3538768,,0x55,0x9C,"0x00,0x00,0x2B,0x10,0xE0,0xFF,0x3F,0x35",0xD2
3548763,,0x55,0x1F,"0x7E,0xC9,0x00,0x0C,0x00,0xC0,0xFF,0xFF",0xCB
3558748,,0x55,0x42,"0x00,0xFF",0xBD
3563740,,0x55,0xCA,"0xFC,0x7F",0xB8
3573724,,0x55,0x0D,"0x00,0x00",0xF2
3583755,,0x55,0xC1,"0x00,0x10,0x00,0xFF",0x2E
3593755,,0x55,0xB1,"0x0C,0x00",0x42
3603725,,0x55,0xC4,,0x00
3623729,,0x55,0x6A,"0x24,0xA0,0x00,0x00,0x00,0xFF,0xFF,0xFF",0xD0
3633725,,0x55,0xE9,,0x00
3643739,,0x55,0x61,"0x20,0x44,0xFF,0xFF,0xFF,0xFF,0xFF,0xFF",0x3A
3653740,,0x55,0xCF,"0x0C,0xFE",0x25
3658740,,0x55,0x8E,"0x60,0x7F",0x91
3663740,,0x55,0xDD,"0x00,0xFC",0x25
3668740,,0x55,0x1F,"0x7E,0xC9,0x00,0x0C,0x00,0xC0,0xFF,0xFF",0xCB
3678737,,0x55,0x80,"0x80,0xFF",0xFE
3683778,,0x55,0x32,"0x39,0x00",0x94
3688760,,0x55,0x9C,"0x00,0x00,0x2B,0x10,0xE0,0xFF,0x3F,0x35",0xD2
3698839,,0x55,0x1F,"0x7E,0xC9,0x00,0x0C,0x00,0xC0,0xFF,0xFF",0xCB
3708747,,0x55,0x42,"0x00,0xFF",0xBD
3713755,,0x55,0xCA,"0xFC,0x7F",0xB8
3723724,,0x55,0x0D,"0x00,0x00",0xF2
3733724,,0x55,0xC1,"0x00,0x10,0x00,0xFF",0x2E
3743724,,0x55,0xB1,"0x0C,0x00",0x42
3753725,,0x55,0xC4,,0x00
3773725,,0x55,0x6A,"0x24,0xA0,0x00,0x00,0x00,0xFF,0xFF,0xFF",0xD0
3783740,,0x55,0xE9,,0x00
3793740,,0x55,0x61,"0x20,0x44,0xFF,0xFF,0xFF,0xFF,0xFF,0xFF",0x3A
3803724,,0x55,0xCF,"0x0C,0xFE",0x25
3808747,,0x55,0x8E,"0x60,0x7F",0x91
3813729,,0x55,0xDD,"0x00,0xFC",0x25
3818749,,0x55,0x1F,"0x7E,0xC9,0x00,0x0C,0x00,0xC0,0xFF,0xFF",0xCB
3828748,,0x55,0x80,"0x80,0xFF",0xFE
3833763,,0x55,0x32,"0x39,0x00",0x94
3838763,,0x55,0x9C,"0x00,0x00,0x2B,0x10,0xE0,0xFF,0x3F,0x35",0xD2
3848732,,0x55,0x1F,"0x7E,0xC9,0x00,0x0C,0x00,0xC0,0xFF,0xFF",0xCB
3858737,,0x55,0x42,"0x00,0xFF",0xBD
3863737,,0x55,0xCA,"0xFC,0x7F",0xB8
3873732,,0x55,0x0D,"0x00,0x00",0xF2
3883732,,0x55,0xC1,"0x00,0x10,0x00,0xFF",0x2E
3893732,,0x55,0xB1,"0x0C,0x00",0x42
3903722,,0x55,0xC4,,0x00
3923740,,0x55,0x6A,"0x24,0xA0,0x00,0x00,0x00,0xFF,0xFF,0xFF",0xD0
3933740,,0x55,0xE9,,0xFF
3938740,,0x55,0xAD,,0x00
3953740,,0x55,0xCF,"0x0C,0xFE",0x25
3958745,,0x55,0x8E,"0x60,0x7F",0x91
3963725,,0x55,0xDD,"0x00,0xFC",0x25
3968745,,0x55,0x1F,"0x7E,0xC9,0x00,0x0C,0x00,0xC0,0xFF,0xFF",0xCB
3978768,,0x55,0x80,"0x80,0xFF",0xFE
3983745,,0x55,0x32,"0x39,0x00",0x94
3988763,,0x55,0x9C,"0x00,0x00,0x2B,0x10,0xE0,0xFF,0x3F,0x35",0xD2
3998740,,0x55,0x1F,"0x7E,0xC9,0x00,0x0C,0x00,0xC0,0xFF,0xFF",0xCB
4008748,,0x55,0x42,"0x00,0xFF",0xBD
4013725,,0x55,0xCA,"0xFC,0x7F",0xB8
4023721,,0x55,0x0D,"0x00,0x00",0xF2
4033721,,0x55,0xC1,"0x00,0x10,0x00,0xFF",0x2E
4043732,,0x55,0xB1,"0x0C,0x00",0x42
4053732,,0x55,0xC4,,0x00
4073732,,0x55,0x6A,"0x24,0xA0,0x00,0x00,0x00,0xFF,0xFF,0xFF",0xD0
4083732,,0x55,0xE9,,0x00
4093732,,0x55,0x61,"0x20,0x44,0xFF,0xFF,0xFF,0xFF,0xFF,0xFF",0x3A
4103724,,0x55,0xCF,"0x0C,0xFE",0x25
4108747,,0x55,0x8E,"0x60,0x7F",0x91
4113724,,0x55,0xDD,"0x00,0xFC",0x25
4118747,,0x55,0x1F,"0x7E,0xC9,0x00,0x0C,0x00,0xC0,0xFF,0xFF",0xCB
4128748,,0x55,0x80,"0x80,0xFF",0xFE
4133740,,0x55,0x32,"0x39,0x00",0x94
4138778,,0x55,0x9C,"0x00,0x00,0x2B,0x10,0xE0,0xFF,0x3F,0x35",0xD2
4148762,,0x55,0x1F,"0x7E,0xC9,0x00,0x0C,0x00,0xC0,0xFF,0xFF",0xCB
4158763,,0x55,0x42,"0x00,0xFF",0xBD
4163725,,0x55,0xCA,"0xFC,0x7F",0xB8
4173717,,0x55,0x0D,"0x00,0x00",0xF2
4183722,,0x55,0xC1,"0x00,0x10,0x00,0xFF",0x2E
4193732,,0x55,0xB1,"0x0C,0x00",0x42
4203717,,0x55,0xC4,,0x00
4223725,,0x55,0x6A,"0x24,0xA0,0x00,0x00,0x00,0xFF,0xFF,0xFF",0xD0
4233721,,0x55,0xE9,,0xFF
4238747,,0x55,0xAD,,0xFF
4243740,,0x55,0x61,"0x20,0x44,0xFF,0xFF,0xFF,0xFF,0xFF,0xFF",0x3A
4253732,,0x55,0xCF,"0x0C,0xFE",0x25
4258732,,0x55,0x8E,"0x60,0x7F",0x91
4263738,,0x55,0xDD,"0x00,0xFC",0x25
4268722,,0x55,0x1F,"0x7E,0xC9,0x00,0x0C,0x00,0xC0,0xFF,0xFF",0xCB
4278730,,0x55,0x80,"0x80,0xFF",0xFE
4283755,,0x55,0x32,"0x39,0x00",0x94
4288755,,0x55,0x9C,"0x00,0x00,0x2B,0x10,0xE0,0xFF,0x3F,0x35",0xD2
4298763,,0x55,0x1F,"0x7E,0xC9,0x00,0x0C,0x00,0xC0,0xFF,0xFF",0xCB
4308745,,0x55,0x42,"0x00,0xFF",0xBD
4313724,,0x55,0xCA,"0xFC,0x7F",0xB8
4323725,,0x55,0x0D,"0x00,0x00",0xF2
4333717,,0x55,0xC1,"0x00,0x10,0x00,0xFF",0x2E
4343722,,0x55,0xB1,"0x0C,0x00",0x42
4353717,,0x55,0xC4,,0x00
4373725,,0x55,0x6A,"0x24,0xA0,0x00,0x00,0x00,0xFF,0xFF,0xFF",0xD0
4383724,,0x55,0xE9,,0xFF
4388740,,0x55,0xAD,,0xFF
4393740,,0x55,0x61,"0x20,0x44,0xFF,0xFF,0xFF,0xFF,0xFF,0xFF",0x3A
4403725,,0x55,0xCF,"0x0C,0xFE",0x25
4408748,,0x55,0x8E,"0x60,0x7F",0x91
4413722,,0x55,0xDD,"0x00,0xFC",0x25
4418744,,0x55,0x1F,"0x7E,0xC9,0x00,0x0C,0x00,0xC0,0xFF,0xFF",0xCB
4428767,,0x55,0x80,"0x80,0xFF",0xFE
4433741,,0x55,0x32,"0x39,0x00",0x94
4438760,,0x55,0x9C,"0x00,0x00,0x2B,0x10,0xE0,0xFF,0x3F,0x35",0xD2
