Timestamp_us,Break,Sync,ID,Data,Checksum
15431340,,0x55,0x1F,"0x7B,0xC9,0x00,0x0C,0x00,0xC0,0xFF,0xFF",0xCE
15441337,,0x55,0x42,"0xC8,0xFE",0xF5
15446314,,0x55,0xCA,"0xFC,0x7F",0xB8
15456317,,0x55,0x0D,"0x00,0x00",0xF2
15466310,,0x55,0xC1,"0x00,0x10,0x00,0xFF",0x2E
15476332,,0x55,0xB1,"0x04,0xC8",0x81
15486309,,0x55,0xC4,,0x00
15506332,,0x55,0x6A,"0x24,0xA0,0x00,0x00,0x00,0xFF,0xFF,0xFF",0xD0
15516348,,0x55,0xE9,,0x00
15526325,,0x55,0x61,"0x20,0x44,0xFF,0xFF,0xFF,0xFF,0xFF,0xFF",0x3A
15536324,,0x55,0xCF,"0x04,0xFE",0x2D
15541317,,0x55,0x8E,"0x60,0x7F",0x91
15546325,,0x55,0xDD,"0x00,0xFC",0x25
15551325,,0x55,0x1F,"0x7B,0xC9,0x00,0x0C,0x00,0xC0,0xFF,0xFF",0xCE
15561325,,0x55,0x80,,0xFF
15566325,,0x55,0x32,"0x08,0xC8",0xFC
15571325,,0x55,0x9C,"0x00,0x00,0x2B,0x10,0xE0,0xFF,0x3F,0x35",0xD2
15581332,,0x55,0x1F,"0x7B,0xC9,0x00,0x0C,0x00,0xC0,0xFF,0xFF",0xCE
15591332,,0x55,0x42,"0xC8,0xFE",0xF5
15596317,,0x55,0xCA,"0xFC,0x7F",0xB8
15606309,,0x55,0x0D,"0x00,0x00",0xF2
15616317,,0x55,0xC1,"0x00,0x10,0x00,0xFF",0x2E
15626310,,0x55,0xB1,"0x04,0xC8",0x81
15636309,,0x55,0xC4,,0x00
15656332,,0x55,0x6A,"0x24,0xA0,0x00,0x00,0x00,0xFF,0xFF,0xFF",0xD0
15666317,,0x55,0xE9,,0x00
15676363,,0x55,0x61,"0x20,0x44,0xFF,0xFF,0xFF,0xFF,0xFF,0xFF",0x3A
15686332,,0x55,0xCF,"0x04,0xFE",0x2D
15691332,,0x55,0x8E,"0x60,0x7F",0x91
15696340,,0x55,0xDD,"0x00,0xFC",0x25
15701332,,0x55,0x1F,"0x7B,0xC9,0x00,0x0C,0x00,0xC0,0xFF,0xFF",0xCE
15711340,,0x55,0x80,,0x00
15721322,,0x55,0x9C,"0x00,0x00,0x2B,0x10,0xE0,0xFF,0x3F,0x35",0xD2
15731317,,0x55,0x1F,"0x7B,0xC9,0x00,0x0C,0x00,0xC0,0xFF,0xFF",0xCE
15741324,,0x55,0x42,"0xC8,0xFE",0xF5
15746347,,0x55,0xCA,"0xFC,0x7F",0xB8
15756340,,0x55,0x0D,"0x00,0x00",0xF2
15766347,,0x55,0xC1,"0x00,0x10,0x00,0xFF",0x2E
15776317,,0x55,0xB1,"0x04,0xC8",0x81
15786309,,0x55,0xC4,,0x00
15806317,,0x55,0x6A,"0x24,0xA0,0x00,0x00,0x00,0xFF,0xFF,0xFF",0xD0
15816325,,0x55,0xE9,,0x00
15826363,,0x55,0x61,"0x20,0x44,0xFF,0xFF,0xFF,0xFF,0xFF,0xFF",0x3A
15836309,,0x55,0xCF,"0x04,0xFE",0x2D
15841332,,0x55,0x8E,"0x60,0x7F",0x91
15846309,,0x55,0xDD,"0x00,0xFC",0x25
15851332,,0x55,0x1F,"0x7B,0xC9,0x00,0x0C,0x00,0xC0,0xFF,0xFF",0xCE
15861332,,0x55,0x80,,0xFF
15866317,,0x55,0x32,"0x08,0xC8",0xFC
15871332,,0x55,0x9C,"0x00,0x00,0x2B,0x10,0xE0,0xFF,0x3F,0x35",0xD2
15881329,,0x55,0x1F,"0x7B,0xC9,0x00,0x0C,0x00,0xC0,0xFF,0xFF",0xCE
15891340,,0x55,0x42,"0xC8,0xFE",0xF5
15896317,,0x55,0xCA,"0xFC,0x7F",0xB8
15906309,,0x55,0x0D,"0x00,0x00",0xF2
15916309,,0x55,0xC1,"0x00,0x10,0x00,0xFF",0x2E
15926317,,0x55,0xB1,"0x04,0xC8",0x81
15936317,,0x55,0xC4,,0x00
15956322,,0x55,0x6A,"0x24,0xA0,0x00,0x00,0x00,0xFF,0xFF,0xFF",0xD0
15966324,,0x55,0xE9,,0xFF
15971325,,0x55,0xAD,,0x00
15986325,,0x55,0xCF,"0x04,0xFE",0x2D
15991329,,0x55,0x8E,"0x60,0x7F",0x91
15996309,,0x55,0xDD,"0x00,0xFC",0x25
16001332,,0x55,0x1F,"0x7B,0xC9,0x00,0x0C,0x00,0xC0,0xFF,0xFF",0xCE
16011721,,0x55,0x80,,0xFF
16016309,,0x55,0x32,"0x08,0xC8",0xFC
16021325,,0x55,0x9C,"0x00,0x00,0x2B,0x10,0xE0,0xFF,0x3F,0x35",0xD2
