Timestamp_us,Break,Sync,ID,Data,Checksum
7583060,,0x55,0xE9,,0x00
7593068,,0x55,0x61,"0x20,0x44,0xFF,0xFF,0xFF,0xFF,0xFF,0xFF",0x3A
7603068,,0x55,0xCF,"0x0C,0xFE",0x25
7608045,,0x55,0x8E,"0x60,0x7F",0x91
7613065,,0x55,0xDD,"0x00,0xFC",0x25
7618045,,0x55,0x1F,"0x7D,0xC9,0x00,0x0C,0x00,0xC0,0xFF,0xFF",0xCC
7628053,,0x55,0x80,,0x00
7638045,,0x55,0x9C,"0x00,0x00,0x2B,0x10,0xE0,0xFF,0x3F,0x35",0xD2
7648053,,0x55,0x1F,"0x7D,0xC9,0x00,0x0C,0x00,0xC0,0xFF,0xFF",0xCC
7658076,,0x55,0x42,"0x00,0xFF",0xBD
7663165,,0x55,0xCA,"0xFC,0x7F",0xB8
7673038,,0x55,0x0D,"0x00,0x00",0xF2
7683058,,0x55,0xC1,"0x00,0x10,0x00,0xFF",0x2E
7693053,,0x55,0xB1,"0x2C,0x00",0x22
7703053,,0x55,0xC4,"0x01,0xFF",0x3A
7713030,,0x55,0x1F,"0x7D,0xC9,0x00,0x0C,0x00,0xC0,0xFF,0xFF",0xCC
7723060,,0x55,0x6A,"0x24,0xA0,0x00,0x00,0x00,0xFF,0xFF,0xFF",0xD0
7733053,,0x55,0xE9,,0xFF
7738083,,0x55,0xAD,,0x00
7753053,,0x55,0xCF,"0x0C,0xFE",0x25
7758060,,0x55,0x8E,"0x60,0x7F",0x91
7763061,,0x55,0xDD,"0x00,0xFC",0x25
7768068,,0x55,0x1F,"0x7D,0xC9,0x00,0x0C,0x00,0xC0,0xFF,0xFF",0xCC
7778053,,0x55,0x80,,0x00
7788084,,0x55,0x9C,"0x00,0x00,0x2B,0x10,0xE0,0xFF,0x3F,0x35",0xD2
7798045,,0x55,0x1F,"0x7D,0xC9,0x00,0x0C,0x00,0xC0,0xFF,0xFF",0xCC
7808065,,0x55,0x42,"0x00,0xFF",0xBD
7813083,,0x55,0xCA,"0xFC,0x7F",0xB8
7823065,,0x55,0x0D,"0x00,0x00",0xF2
7833061,,0x55,0xC1,"0x00,0x10,0x00,0xFF",0x2E
7843065,,0x55,0xB1,"0x2C,0x00",0x22
7853053,,0x55,0xC4,"0x01,0xFF",0x3A
7863053,,0x55,0x1F,"0x7D,0xC9,0x00,0x0C,0x00,0xC0,0xFF,0xFF",0xCC
7873053,,0x55,0x6A,"0x24,0xA0,0x00,0x00,0x00,0xFF,0xFF,0xFF",0xD0
7883061,,0x55,0xE9,,0x00
7893061,,0x55,0x61,"0x20,0x44,0xFF,0xFF,0xFF,0xFF,0xFF,0xFF",0x3A
7903061,,0x55,0xCF,"0x0C,0xFE",0x25
7908083,,0x55,0x8E,"0x60,0x7F",0x91
7913053,,0x55,0xDD,"0x00,0xFC",0x25
7918045,,0x55,0x1F,"0x7D,0xC9,0x00,0x0C,0x00,0xC0,0xFF,0xFF",0xCC
7928053,,0x55,0x80,,0x00
7938053,,0x55,0x9C,"0x00,0x00,0x2B,0x10,0xE0,0xFF,0x3F,0x35",0xD2
7948068,,0x55,0x1F,"0x7D,0xC9,0x00,0x0C,0x00,0xC0,0xFF,0xFF",0xCC
7958075,,0x55,0x42,"0x00,0xFF",0xBD
7963061,,0x55,0xCA,"0xFC,0x7F",0xB8
7973053,,0x55,0x0D,"0x00,0x00",0xF2
7983053,,0x55,0xC1,"0x00,0x10,0x00,0xFF",0x2E
7993061,,0x55,0xB1,"0x2C,0x00",0x22
8003042,,0x55,0xC4,"0x01,0xFF",0x3A
8013061,,0x55,0x1F,"0x7D,0xC9,0x00,0x0C,0x00,0xC0,0xFF,0xFF",0xCC
8023068,,0x55,0x6A,"0x24,0xA0,0x00,0x00,0x00,0xFF,0xFF,0xFF",0xD0
8033061,,0x55,0xE9,,0x00
8043068,,0x55,0x61,"0x20,0x44,0xFF,0xFF,0xFF,0xFF,0xFF,0xFF",0x3A
8053050,,0x55,0xCF,"0x0C,0xFE",0x25
8058054,,0x55,0x8E,"0x60,0x7F",0x91
8063061,,0x55,0xDD,"0x00,0xFC",0x25
8068053,,0x55,0x1F,"0x7D,0xC9,0x00,0x0C,0x00,0xC0,0xFF,0xFF",0xCC
8078053,,0x55,0x80,,0x00
8088053,,0x55,0x9C,"0x00,0x00,0x2B,0x10,0xE0,0xFF,0x3F,0x35",0xD2
8098053,,0x55,0x1F,"0x7D,0xC9,0x00,0x0C,0x00,0xC0,0xFF,0xFF",0xCC
8108080,,0x55,0x42,"0x00,0xFF",0xBD
8113068,,0x55,0xCA,"0xFC,0x7F",0xB8
8123052,,0x55,0x0D,"0x00,0x00",0xF2
8133045,,0x55,0xC1,"0x00,0x10,0x00,0xFF",0x2E
8143068,,0x55,0xB1,"0x2C,0x00",0x22
8153053,,0x55,0xC4,"0x01,0xFF",0x3A
8163061,,0x55,0x1F,"0x7D,0xC9,0x00,0x0C,0x00,0xC0,0xFF,0xFF",0xCC
8173053,,0x55,0x6A,"0x24,0xA0,0x00,0x00,0x00,0xFF,0xFF,0xFF",0xD0
8183053,,0x55,0xE9,,0x00
8193061,,0x55,0x61,"0x20,0x44,0xFF,0xFF,0xFF,0xFF,0xFF,0xFF",0x3A
8203068,,0x55,0xCF,"0x0C,0xFE",0x25
8208045,,0x55,0x8E,"0x60,0x7F",0x91
8213061,,0x55,0xDD,"0x00,0xFC",0x25
8218065,,0x55,0x1F,"0x7D,0xC9,0x00,0x0C,0x00,0xC0,0xFF,0xFF",0xCC
8228042,,0x55,0x80,,0xFF
8233068,,0x55,0x32,"0x09,0x00",0xC4
8238045,,0x55,0x9C,"0x00,0x00,0x2B,0x10,0xE0,0xFF,0x3F,0x35",0xD2
8248050,,0x55,0x1F,"0x7D,0xC9,0x00,0x0C,0x00,0xC0,0xFF,0xFF",0xCC
8258058,,0x55,0x42,"0x00,0xFF",0xBD
8263068,,0x55,0xCA,"0xFC,0x7F",0xB8
8273045,,0x55,0x0D,"0x00,0x00",0xF2
8283030,,0x55,0xC1,"0x00,0x10,0x00,0xFF",0x2E
8293030,,0x55,0xB1,"0x2C,0x00",0x22
8303053,,0x55,0xC4,"0x01,0xFF",0x3A
8313030,,0x55,0x1F,"0x7D,0xC9,0x00,0x0C,0x00,0xC0,0xFF,0xFF",0xCC
8323053,,0x55,0x6A,"0x24,0xA0,0x00,0x00,0x00,0xFF,0xFF,0xFF",0xD0
8333029,,0x55,0xE9,,0x00
8343045,,0x55,0x61,"0x20,0x44,0xFF,0xFF,0xFF,0xFF,0xFF,0xFF",0x3A
8353045,,0x55,0xCF,"0x0C,0xFE",0x25
8358053,,0x55,0x8E,"0x60,0x7F",0x91
8363058,,0x55,0xDD,"0x00,0xFC",0x25
8368054,,0x55,0x1F,"0x7D,0xC9,0x00,0x0C,0x00,0xC0,0xFF,0xFF",0xCC
8378052,,0x55,0x80,,0xFF
8383060,,0x55,0x32,"0x09,0x00",0xC4
8388053,,0x55,0x9C,"0x00,0x00,0x2B,0x10,0xE0,0xFF,0x3F,0x35",0xD2
8398053,,0x55,0x1F,"0x7D,0xC9,0x00,0x0C,0x00,0xC0,0xFF,0xFF",0xCC
8408038,,0x55,0x42,"0x00,0xFF",0xBD
8413076,,0x55,0xCA,"0xFC,0x7F",0xB8
