Timestamp_s,ID,Extended,RTR,Length,D0,D1,D2,D3,D4,D5,D6,D7
1.200700,448,0,0,6,0,0,0,128,0,4,,
1.202572,590,0,0,8,255,255,16,0,0,0,90,90
1.203532,594,0,0,8,3,0,16,13,128,7,127,139
1.205498,846,0,0,8,30,127,30,127,21,31,0,127
1.207594,918,0,0,8,217,152,1,70,253,111,253,111
1.209118,914,0,0,8,217,152,1,70,253,111,253,111
1.212618,707,0,0,8,0,0,0,0,0,0,255,0
1.221042,915,0,0,8,0,0,0,0,0,0,0,0
1.223034,828,0,0,8,0,102,1,246,0,0,0,0
1.225597,826,0,0,8,23,252,79,127,127,127,127,127
1.227670,729,0,0,8,0,0,0,108,0,0,0,0
1.232153,290,0,0,4,4,2,0,0,,,,
1.235519,782,0,0,8,68,109,28,9,7,255,7,255
1.236512,1027,0,0,8,253,4,63,255,255,255,255,255
1.242407,736,0,0,8,64,192,0,255,89,93,97,94
1.247609,918,0,0,8,217,152,1,70,253,111,253,111
1.249128,914,0,0,8,217,152,1,70,253,111,253,111
1.260647,915,0,0,8,0,0,0,0,0,0,0,0
1.261565,992,0,0,8,1,84,53,76,78,51,52,48
1.262550,690,0,0,8,255,255,255,0,20,4,255,0
1.267680,729,0,0,8,0,0,0,108,0,0,0,0
1.272045,672,0,0,6,0,0,0,0,0,1,,
1.273013,802,0,0,8,2,67,0,0,55,255,255,255
1.277046,299,0,0,1,3,,,,,,,
1.279445,727,0,0,8,32,0,0,0,0,0,0,0
1.282216,628,0,0,8,0,0,0,0,0,0,0,0
1.285558,827,0,0,8,42,255,2,233,0,0,0,0
1.287635,918,0,0,8,217,152,1,70,253,111,253,111
1.289159,914,0,0,8,217,152,1,70,253,111,253,111
1.292604,767,0,0,8,0,142,0,0,255,255,255,255
1.293573,785,0,0,8,3,254,3,254,3,254,0,0
1.294581,792,0,0,8,0,0,0,0,0,0,255,0
1.300778,915,0,0,8,0,0,0,0,0,0,0,0
1.302485,590,0,0,8,255,255,16,0,0,0,90,90
1.303434,594,0,0,8,3,0,16,13,128,15,127,139
1.307690,729,0,0,8,0,0,0,108,0,0,0,0
1.312660,707,0,0,8,0,0,0,0,0,0,255,0
1.313657,820,0,0,8,96,0,0,63,255,252,0,0
1.314328,969,0,0,4,90,50,0,0,,,,
1.317719,726,0,0,8,0,0,0,0,0,0,0,0
1.322250,706,0,0,4,19,136,147,0,,,,
1.323231,917,0,0,8,3,255,7,255,0,0,240,0
1.327638,918,0,0,8,217,152,1,70,253,111,253,111
1.328718,1028,0,0,8,253,5,191,255,255,255,255,255
1.329647,914,0,0,8,217,152,1,70,253,111,253,111
1.332125,290,0,0,4,4,2,0,0,,,,
1.333094,562,0,0,8,255,69,0,255,0,0,0,0
1.340461,915,0,0,8,0,0,0,0,0,0,0,0
1.342452,584,0,0,8,0,0,255,255,255,3,255,255
1.343044,852,0,0,3,91,18,0,,,,,
1.343572,825,0,0,2,0,90,,,,,,
1.347701,729,0,0,8,0,0,0,108,0,0,0,0
1.352155,456,0,0,4,0,0,0,0,,,,
1.353155,762,0,0,8,0,1,0,24,0,0,0,0
1.354093,813,0,0,8,2,38,2,38,1,168,86,0
1.360532,992,0,0,8,2,52,49,57,0,0,0,0
1.364507,738,0,0,4,0,0,0,0,,,,
1.367634,918,0,0,8,217,152,1,70,253,111,253,111
1.369185,914,0,0,8,217,152,1,70,253,111,253,111
1.372355,802,0,0,8,2,70,0,0,55,255,255,255
1.377048,299,0,0,1,3,,,,,,,
1.377700,559,0,0,1,0,,,,,,,
1.378888,579,0,0,6,0,0,0,0,0,0,,
1.380196,755,0,0,8,0,0,0,0,0,0,0,0
1.381200,915,0,0,8,0,0,0,0,0,0,0,0
1.382207,769,0,0,8,0,0,0,0,0,0,0,0
1.383200,770,0,0,8,0,2,0,0,8,0,0,0
1.383883,781,0,0,4,0,0,0,0,,,,
1.384809,818,0,0,8,0,80,216,80,100,9,255,25
1.385674,783,0,0,7,5,10,10,10,10,106,1,
1.386647,791,0,0,8,0,0,0,0,0,64,2,0
1.387254,815,0,0,3,200,0,0,,,,,
1.388255,729,0,0,8,0,0,0,108,0,0,0,0
1.389232,827,0,0,8,42,255,2,233,0,0,0,0
1.390000,834,0,0,5,0,0,0,0,0,,,
1.390945,848,0,0,8,55,46,12,7,233,11,13,1
1.392257,855,0,0,8,0,0,0,0,0,0,0,0
1.393238,767,0,0,8,0,142,0,0,255,255,255,255
1.394159,876,0,0,8,84,29,47,93,96,139,120,75
1.395160,792,0,0,8,0,0,0,0,0,0,255,0
1.396141,896,0,0,8,0,132,240,192,0,0,0,0
1.397063,908,0,0,8,233,7,11,13,17,46,0,55
1.398021,923,0,0,8,246,27,47,93,117,139,120,75
1.399135,928,0,0,8,0,0,0,0,0,0,0,0
1.400351,448,0,0,6,0,0,0,128,0,4,,
1.402476,590,0,0,8,255,255,16,0,0,0,90,90
1.403429,594,0,0,8,3,0,16,13,128,15,127,139
1.404423,832,0,0,8,255,255,253,0,2,128,0,0
1.407678,918,0,0,8,217,152,1,70,253,111,253,111
1.409175,914,0,0,8,217,152,1,70,253,111,253,111
1.412506,707,0,0,8,0,0,0,0,0,0,255,0
1.413514,812,0,0,8,0,0,0,0,0,0,0,0
1.414483,990,0,0,8,190,30,30,0,3,97,209,2
1.418620,1029,0,0,8,253,10,191,255,255,255,255,255
