Timestamp_s,ID,Extended,RTR,Length,D0,D1,D2,D3,D4,D5,D6,D7
0.813909,828,0,0,8,0,102,1,247,0,0,0,0
0.825610,290,0,0,4,4,2,0,0,,,,
0.826810,827,0,0,8,45,255,2,49,0,0,0,0
0.827736,918,0,0,8,217,152,1,70,253,111,253,111
0.828842,914,0,0,8,217,152,1,70,253,111,253,111
0.835978,736,0,0,8,64,192,0,255,89,94,97,94
0.840873,915,0,0,8,0,0,0,0,0,0,0,0
0.846919,729,0,0,8,0,0,0,108,0,0,0,0
0.855897,690,0,0,8,255,255,255,0,20,4,255,0
0.860593,672,0,0,6,0,0,0,0,0,1,,
0.862647,992,0,0,8,1,84,53,76,78,51,52,48
0.865974,802,0,0,8,2,67,0,0,55,255,255,255
0.866912,918,0,0,8,217,152,1,70,253,111,253,111
0.867877,946,0,0,8,64,0,102,0,0,255,255,0
0.868909,914,0,0,8,217,152,1,70,253,111,253,111
0.870727,628,0,0,8,0,0,0,0,0,0,0,0
0.874868,1087,0,0,8,253,1,63,255,255,255,255,255
0.880358,915,0,0,8,0,0,0,0,0,0,0,0
0.883547,299,0,0,1,3,,,,,,,
0.886052,767,0,0,8,0,142,0,0,255,255,255,255
0.887052,729,0,0,8,0,0,0,108,0,0,0,0
0.888013,785,0,0,8,3,254,3,254,3,254,0,0
0.889022,792,0,0,8,0,0,0,0,0,0,255,0
0.889995,946,0,0,8,64,0,104,0,0,255,255,0
0.895993,590,0,0,8,255,255,16,0,0,0,90,90
0.896538,761,0,0,2,0,0,,,,,,
0.897484,594,0,0,8,3,0,16,13,128,15,127,139
0.906241,707,0,0,8,0,0,0,0,0,0,255,0
0.907170,918,0,0,8,217,152,1,70,253,111,253,111
0.908159,820,0,0,8,96,0,0,63,255,252,0,0
0.909089,914,0,0,8,217,152,1,70,253,111,253,111
0.910059,946,0,0,8,64,0,102,0,0,255,255,0
0.910726,969,0,0,4,90,50,0,0,,,,
0.915600,706,0,0,4,19,136,147,0,,,,
0.916583,917,0,0,8,3,255,7,255,0,0,240,0
0.920445,915,0,0,8,0,0,0,0,0,0,0,0
0.925757,290,0,0,4,4,2,0,0,,,,
0.926734,562,0,0,8,255,72,0,255,0,0,0,0
0.927735,729,0,0,8,0,0,0,108,0,0,0,0
0.928692,827,0,0,8,45,255,2,49,0,0,0,0
0.929661,946,0,0,8,64,0,104,0,0,255,255,0
0.936020,584,0,0,8,0,0,255,255,255,3,255,255
0.936997,828,0,0,8,0,102,1,255,0,0,0,0
0.937522,825,0,0,2,0,90,,,,,,
0.939253,727,0,0,8,32,0,0,0,0,0,0,0
0.945677,456,0,0,4,0,0,0,0,,,,
0.946674,762,0,0,8,0,1,0,24,0,0,0,0
0.947601,918,0,0,8,217,152,1,70,253,111,253,111
0.948531,813,0,0,8,2,53,2,53,1,173,79,0
0.949457,914,0,0,8,217,152,1,70,253,111,253,111
0.950988,852,0,0,3,91,18,0,,,,,
0.960897,915,0,0,8,0,0,0,0,0,0,0,0
0.962679,992,0,0,8,2,52,49,57,0,0,0,0
0.964497,828,0,0,8,0,102,1,246,0,0,0,0
0.965199,738,0,0,4,0,0,0,0,,,,
0.966168,802,0,0,8,2,71,0,0,55,255,255,255
0.967169,729,0,0,8,0,0,0,108,0,0,0,0
0.968142,1025,0,0,8,253,3,4,15,0,0,0,1
0.969006,448,0,0,6,0,0,0,128,0,4,,
0.975909,818,0,0,8,0,80,216,80,134,9,255,25
0.976886,828,0,0,8,0,101,1,244,0,0,0,0
0.977879,726,0,0,8,0,0,0,0,0,0,0,0
0.983544,299,0,0,1,3,,,,,,,
0.984021,559,0,0,1,0,,,,,,,
0.985237,579,0,0,6,0,0,0,0,0,0,,
0.986221,767,0,0,8,0,142,0,0,255,255,255,255
0.987216,755,0,0,8,0,0,0,0,0,0,0,0
0.988220,769,0,0,8,0,0,0,0,0,0,0,0
0.989219,792,0,0,8,0,0,0,0,0,0,255,0
0.990214,770,0,0,8,0,2,0,0,8,0,0,0
0.990891,781,0,0,4,0,0,0,0,,,,
0.991822,914,0,0,8,217,152,1,70,253,111,253,111
0.992684,783,0,0,7,5,10,10,10,10,106,1,
