Timestamp_s,ID,Extended,RTR,Length,D0,D1,D2,D3,D4,D5,D6,D7
1.138794,915,0,0,8,0,0,0,0,0,0,0,0
1.140721,299,0,0,1,3,,,,,,,
1.142263,855,0,0,8,0,0,0,0,0,0,0,0
1.145034,818,0,0,8,0,80,216,80,109,9,255,25
1.146030,729,0,0,8,0,0,0,108,0,0,0,0
1.155117,767,0,0,8,0,142,0,0,255,255,255,255
1.156126,792,0,0,8,0,0,0,0,0,0,255,0
1.157886,727,0,0,8,32,0,0,0,0,0,0,0
1.161645,761,0,0,2,0,0,,,,,,
1.165051,590,0,0,8,255,255,16,0,0,0,90,90
1.166004,594,0,0,8,3,0,16,13,128,15,127,139
1.166930,918,0,0,8,217,152,1,70,253,111,253,111
1.167861,914,0,0,8,217,152,1,70,253,111,253,111
1.175114,707,0,0,8,0,0,0,0,0,0,255,0
1.178786,915,0,0,8,0,0,0,0,0,0,0,0
1.184774,706,0,0,4,19,136,147,0,,,,
1.185920,729,0,0,8,0,0,0,108,0,0,0,0
1.194680,290,0,0,4,4,2,0,0,,,,
1.195650,562,0,0,8,255,70,0,255,0,0,0,0
1.196639,726,0,0,8,0,0,0,0,0,0,0,0
1.205864,918,0,0,8,217,152,1,70,253,111,253,111
1.207492,914,0,0,8,217,152,1,70,253,111,253,111
1.219025,915,0,0,8,0,0,0,0,0,0,0,0
1.221688,860,0,0,6,0,0,16,64,20,0,,
1.225254,992,0,0,8,0,49,67,54,83,82,70,72
1.226247,1027,0,0,8,253,4,63,255,255,255,255,255
1.227257,729,0,0,8,0,0,0,108,0,0,0,0
1.235052,802,0,0,8,2,74,0,0,55,255,255,255
1.235876,720,0,0,6,0,1,0,3,0,67,,
1.236845,827,0,0,8,43,255,2,199,0,0,0,0
1.237830,925,0,0,8,45,0,0,0,0,0,0,0
1.240500,299,0,0,1,3,,,,,,,
1.245910,918,0,0,8,217,152,1,70,253,111,253,111
1.247500,914,0,0,8,217,152,1,70,253,111,253,111
1.255141,767,0,0,8,0,142,0,0,255,255,255,255
1.256146,792,0,0,8,0,0,0,0,0,0,255,0
1.259619,915,0,0,8,0,0,0,0,0,0,0,0
1.265089,590,0,0,8,255,255,16,0,0,0,90,90
1.266089,729,0,0,8,0,0,0,108,0,0,0,0
1.267034,594,0,0,8,3,0,16,13,128,15,127,139
1.275064,707,0,0,8,0,0,0,0,0,0,255,0
1.275616,830,0,0,2,0,0,,,,,,
1.285905,918,0,0,8,217,152,1,70,253,111,253,111
1.287585,914,0,0,8,217,152,1,70,253,111,253,111
1.294647,290,0,0,4,4,2,0,0,,,,
1.299015,915,0,0,8,0,0,0,0,0,0,0,0
1.304966,736,0,0,8,64,192,0,255,89,93,97,94
1.305974,729,0,0,8,0,0,0,108,0,0,0,0
1.313007,448,0,0,6,0,0,0,128,0,4,,
1.314000,1028,0,0,8,253,5,191,255,255,255,255,255
1.325029,690,0,0,8,255,255,255,0,20,4,255,0
1.325966,918,0,0,8,217,152,1,70,253,111,253,111
1.326888,992,0,0,8,1,84,53,76,78,51,52,48
1.327814,914,0,0,8,217,152,1,70,253,111,253,111
1.335086,802,0,0,8,2,73,0,0,55,255,255,255
1.336043,827,0,0,8,42,255,2,199,0,0,0,0
1.339139,915,0,0,8,0,0,0,0,0,0,0,0
1.341068,299,0,0,1,3,,,,,,,
1.345967,729,0,0,8,0,0,0,108,0,0,0,0
1.355066,767,0,0,8,0,142,0,0,255,255,255,255
1.356075,792,0,0,8,0,0,0,0,0,0,255,0
1.357882,727,0,0,8,32,0,0,0,0,0,0,0
1.365209,590,0,0,8,255,255,16,0,0,0,90,90
1.366139,918,0,0,8,217,152,1,70,253,111,253,111
1.367081,594,0,0,8,3,0,16,13,128,15,127,139
