ID,Extended,RTR,Length,Data,Count,Timestamps
1000,0,0,8,"81,53,162,123,0,11,142,12",7,"0.402889,2.402258,4.403129,6.403056,8.404427,10.403465,12.403682"
1001,0,0,8,"1,10,20,0,36,36,0,0",7,"0.395246,2.390309,4.390811,6.390723,8.392815,10.392843,12.398747"
1002,0,0,8,"65,68,62,9,160,196,131,237",7,"0.376857,2.376749,4.376798,6.376672,8.376713,10.37671,12.37676"
1003,0,0,8,"67,232,15,80,10,80,10,100",7,"0.367839,2.367729,4.367749,6.366824,8.366808,10.366855,12.366803"
1010,0,0,8,"201,2,91,33,29,32,16,6",8,"0.336712,2.33648,4.336598,6.336381,8.336344,10.33639,12.336335,14.336532"
1012,0,0,8,"17,0,240,32,127,87,5,199",8,"0.319401,2.317609,4.317703,6.317608,8.317584,10.319263,12.317972,14.318526"
1025,0,0,8,"253,3,4,15,0,0,0,1",17,"0.685129,1.507611,2.327561,3.144974,3.9651,4.784991,5.606966,6.426443,7.265739,8.084908,8.906667,9.725458,10.544908,11.392521,12.225031,13.065689,13.906666"
1027,0,0,8,"253,4,63,255,255,255,255,255",17,"0.782101,1.6019,2.421736,3.233418,4.06165,4.881497,5.700998,6.520966,7.361193,8.180487,9.000269,9.820095,10.629912,11.480468,12.319539,13.160071,13.999183"
1028,0,0,8,"253,5,191,255,255,255,255,255",18,"0.046342,0.866698,1.686703,2.506774,3.32656,4.147184,4.96651,5.786842,6.606857,7.446807,8.267491,9.086655,9.907139,10.727886,11.566994,12.407826,13.247701,14.086822"
1029,0,0,8,"253,10,191,255,255,255,255,255",18,"0.131168,0.952804,1.77135,2.592694,3.412376,4.233183,5.052199,5.873342,6.692532,7.532671,8.352751,9.173242,9.993474,10.813661,11.653785,12.493831,13.334303,14.174583"
1034,0,0,8,"253,44,191,255,255,255,255,255",18,"0.219197,1.0402,1.862016,2.683858,3.505798,4.327598,5.149403,5.971255,6.793925,7.6163,8.437363,9.258541,10.080432,10.90224,11.744144,12.586021,13.427865,14.269968"
1068,0,0,8,"253,58,63,255,255,255,255,255",18,"0.314796,1.134769,1.95475,2.774722,3.594719,4.414678,5.235967,6.054623,6.894623,7.714579,8.534544,9.354519,10.17451,10.996324,11.835642,12.676351,13.514396,14.354368"
1082,0,0,8,"253,62,191,255,255,255,255,255",17,"0.404865,1.219878,2.039732,2.859893,3.678929,4.49856,5.318231,6.137917,6.97758,7.797252,8.616929,9.437386,10.256273,11.0968,11.936358,12.77568,13.616404"
1086,0,0,8,"253,63,4,15,0,0,0,1",17,"0.49031,1.310354,2.130394,2.950436,3.770488,4.590527,5.410568,6.23062,7.070665,7.891671,8.711189,9.530796,10.350844,11.190888,12.03093,12.870972,13.711016"
1087,0,0,8,"253,1,63,255,255,255,255,255",17,"0.589208,1.409765,2.229624,3.049203,3.869213,4.689209,5.509211,6.329502,7.169561,7.989391,8.809342,9.629372,10.449343,11.289548,12.129615,12.969325,13.810071"
1098,0,0,8,"1,0,0,0,0,0,0,224",7,"0.564967,2.565046,4.564906,6.564871,8.564868,10.564883,12.564833"
1100,0,0,8,"113,0,0,0,0,0,0,0",7,"0.575852,2.575774,4.575783,6.57575,8.575734,10.575745,12.575777"
