
*** CAPTURE STARTED ***
Buffer size: 30000 bytes (RAW MODE)
Capturing raw UART data with timestamps
Press 't' to stop capture


*** CAPTURE STOPPED ***
Captured 12817 bytes in 14.60 seconds
Type 'c' for CSV export


=== RAW CSV Export (copy this) ===

Timestamp_us,Byte_Hex
1566204,0xFF
1566771,0xFF
1567342,0xCB
1570968,0xFF
1571656,0x55
1572173,0x6A
1572710,0x24
1573226,0xA0
1573748,0x00
1574265,0x00
1574786,0x00
1575303,0xFF
1575825,0xFF
1576350,0xFF
1576863,0xD0
1581657,0x55
1582174,0xE9
1586672,0x55
1587196,0xAD
1590988,0xFF
1591672,0x55
1592189,0x61
1592725,0x20
1593242,0x44
1593764,0xFF
1594280,0xFF
1594802,0xFF
1595319,0xFF
1595840,0xFF
1596364,0xFF
1596879,0x3A
1601657,0x55
1602173,0xCF
1602710,0x0C
